Year,AvgTemp
2013-11-01,15.107000000000001
2013-12-01,14.339
2014-01-01,14.136
2014-02-01,14.157
2014-03-01,15.09
2014-04-01,16.038
2014-05-01,16.804000000000002
2014-06-01,17.303
2014-07-01,17.508
2014-08-01,17.607
2014-09-01,16.975
2014-10-01,16.029
2014-11-01,14.899
2014-12-01,14.41
2015-01-01,14.255
2015-02-01,14.564
2015-03-01,15.193
2015-04-01,15.962
2015-05-01,16.774
2015-06-01,17.39
2015-07-01,17.611
2015-08-01,17.589000000000002
2015-09-01,17.049
2015-10-01,16.29
2015-11-01,15.252
2015-12-01,14.774
